dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,9.739880,3.400000,7.739958,9.000000,0.000000,0.000000,0.000000
0.020000,9.919880,3.400000,7.919958,9.000000,0.000000,0.000000,0.000000
0.020000,10.099880,3.400000,8.099958,9.000000,0.000000,0.000000,0.000000
0.020000,10.279880,3.400000,8.279958,9.000000,-0.000000,-0.000000,0.000000
0.020000,10.459880,3.400000,8.459958,9.000000,0.000000,0.000000,0.000000
0.020000,10.639880,3.400000,8.639958,9.000000,0.000000,0.000000,0.000000
0.020000,10.819880,3.400000,8.819958,9.000000,0.000000,0.000000,0.000000
0.020000,10.999880,3.400000,8.999958,9.000000,0.000000,0.000000,0.000000
0.020000,11.179880,3.400000,9.179958,9.000000,-0.000000,-0.000000,0.000000
0.020000,11.359880,3.400000,9.359958,9.000000,0.000000,0.000000,0.000000
0.020000,11.539880,3.400000,9.539958,9.000000,0.000000,0.000000,0.000000
0.020000,11.719880,3.400000,9.719958,9.000000,-0.000000,-0.000000,0.000000
0.020000,11.899880,3.400000,9.899958,9.000000,0.000000,0.000000,0.000000
0.020000,12.079880,3.400000,10.079958,9.000000,0.000000,0.000000,0.000000
0.020000,12.259880,3.400000,10.259958,9.000000,-0.000000,-0.000000,0.000000
0.020000,12.439880,3.400000,10.439958,9.000000,0.000000,0.000000,0.000000
0.020000,12.619880,3.400000,10.619958,9.000000,0.000000,0.000000,0.000000
0.020000,12.799880,3.400000,10.799958,9.000000,0.000000,0.000000,0.000000
0.020000,12.979880,3.400000,10.979958,9.000000,0.000000,0.000000,0.000000
0.020000,13.159880,3.400000,11.159958,9.000000,-0.000000,-0.000000,0.000000
0.020000,13.339880,3.400000,11.339958,9.000000,-0.000000,0.000000,0.000000
0.020000,13.519880,3.400000,11.519958,9.000000,0.000000,0.000000,0.000000
0.020000,13.699880,3.400000,11.699958,9.000000,-0.000000,-0.000000,0.000000
0.020000,13.879880,3.400000,11.879958,9.000000,0.000000,0.000000,0.000000
0.020000,14.067333,3.400159,12.067412,9.372667,18.633342,931.667120,0.004721
0.020000,14.270886,3.402607,12.270979,10.178352,40.284269,1082.546314,0.019452
0.020000,14.475683,3.408171,12.475852,10.243659,3.265337,-1850.946587,0.034999
0.020000,14.681767,3.417068,12.682127,10.313777,3.505886,12.027456,0.051422
0.020000,14.889174,3.429535,12.889909,10.389082,3.765287,12.970069,0.068788
0.020000,15.097938,3.445831,13.099308,10.469967,4.044219,13.946583,0.087164
0.020000,15.308086,3.466240,13.310445,10.556827,4.343009,14.939483,0.106626
0.020000,15.519635,3.491074,13.523446,10.650056,4.661472,15.923139,0.127255
0.020000,15.732588,3.520672,13.738447,10.750030,4.998694,16.861114,0.149133
0.020000,15.946934,3.555405,13.955588,10.857085,5.352754,17.703033,0.172349
0.020000,16.162637,3.595676,14.175018,10.971493,5.720379,18.381239,0.196996
0.020000,16.379632,3.641921,14.396887,11.093423,6.096523,18.807211,0.223168
0.020000,16.597818,3.694611,14.621345,11.222901,6.473880,18.867832,0.250959
0.020000,16.817047,3.754246,14.848540,11.359748,6.842345,18.423221,0.280461
0.020000,17.037113,3.821354,15.078610,11.503517,7.188462,17.305864,0.311761
0.020000,17.257739,3.896487,15.311678,11.653416,7.494949,15.324374,0.344935
0.020000,17.478567,3.980204,15.547843,11.808224,7.740399,12.272476,0.380045
0.020000,17.699142,4.073063,15.787167,11.966211,7.899343,7.947230,0.417132
0.020000,17.918901,4.175595,16.029668,12.125069,7.942893,2.177463,0.456205
0.020000,18.137164,4.288285,16.275306,12.281872,7.840180,-5.135634,0.497239
0.020000,18.353132,4.411536,16.523968,12.433088,7.560801,-13.968954,0.540164
0.020000,18.565888,4.545639,16.775461,12.574655,7.078312,-24.124445,0.584861
0.020000,18.774416,4.690738,17.029504,12.702146,6.374570,-35.187107,0.631152
0.020000,18.977626,4.846798,17.285724,12.811034,5.444373,-46.509851,0.678805
0.020000,19.174391,5.013582,17.543665,12.897023,4.299480,-57.244620,0.727534
0.020000,19.363597,5.190638,17.802794,12.956441,2.970876,-66.430245,0.777006
