dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.950280,6.600000,0.950358,3.870000,9.000000,-0.000000,0.000000
0.020000,3.031280,6.600000,1.031358,4.050000,9.000000,0.000000,0.000000
0.020000,3.115880,6.600000,1.115958,4.230000,9.000000,0.000000,0.000000
0.020000,3.204080,6.600000,1.204158,4.410000,9.000000,0.000000,0.000000
0.020000,3.295880,6.600000,1.295958,4.590000,9.000000,0.000000,0.000000
0.020000,3.391280,6.600000,1.391358,4.770000,9.000000,0.000000,0.000000
0.020000,3.490280,6.600000,1.490358,4.950000,9.000000,0.000000,0.000000
0.020000,3.592880,6.600000,1.592958,5.130000,9.000000,-0.000000,0.000000
0.020000,3.699080,6.600000,1.699158,5.310000,9.000000,0.000000,0.000000
0.020000,3.808880,6.600000,1.808958,5.490000,9.000000,0.000000,0.000000
0.020000,3.922280,6.600000,1.922358,5.670000,9.000000,0.000000,0.000000
0.020000,4.039280,6.600000,2.039358,5.850000,9.000000,-0.000000,0.000000
0.020000,4.159880,6.600000,2.159958,6.030000,9.000000,0.000000,0.000000
0.020000,4.284080,6.600000,2.284158,6.210000,9.000000,-0.000000,0.000000
0.020000,4.411880,6.600000,2.411958,6.390000,9.000000,0.000000,0.000000
0.020000,4.543280,6.600000,2.543358,6.570000,9.000000,0.000000,0.000000
0.020000,4.678280,6.600000,2.678358,6.750000,9.000000,-0.000000,0.000000
0.020000,4.816880,6.600000,2.816958,6.930000,9.000000,0.000000,0.000000
0.020000,4.959002,6.600000,2.959080,7.106087,8.804348,-9.782609,0.000000
0.020000,5.104489,6.600000,3.104567,7.274348,8.413043,-19.565217,0.000000
0.020000,5.253184,6.600000,3.253263,7.434783,8.021739,-19.565217,0.000000
0.020000,5.404932,6.600000,3.405010,7.587391,7.630435,-19.565217,0.000000
0.020000,5.559576,6.600000,3.559654,7.732174,7.239130,-19.565217,0.000000
0.020000,5.716958,6.600000,3.717037,7.869130,6.847826,-19.565217,0.000000
0.020000,5.876923,6.600000,3.877002,7.998261,6.456522,-19.565217,0.000000
0.020000,6.039315,6.600000,4.039393,8.119565,6.065217,-19.565217,0.000000
0.020000,6.203976,6.600000,4.204054,8.233043,5.673913,-19.565217,0.000000
0.020000,6.370750,6.600000,4.370828,8.338696,5.282609,-19.565217,0.000000
0.020000,6.539480,6.600000,4.539558,8.436522,4.891304,-19.565217,0.000000
0.020000,6.710010,6.600000,4.710089,8.526522,4.500000,-19.565217,0.000000
0.020000,6.882184,6.600000,4.882263,8.608696,4.108696,-19.565217,0.000000
0.020000,7.055845,6.600000,5.055923,8.683043,3.717391,-19.565217,0.000000
0.020000,7.230837,6.600000,5.230915,8.749565,3.326087,-19.565217,0.000000
0.020000,7.407002,6.600000,5.407080,8.808261,2.934783,-19.565217,0.000000
0.020000,7.584184,6.600000,5.584263,8.859130,2.543478,-19.565217,0.000000
0.020000,7.762228,6.600000,5.762306,8.902174,2.152174,-19.565217,0.000000
0.020000,7.940976,6.600000,5.941054,8.937391,1.760870,-19.565217,0.000000
0.020000,8.120271,6.600000,6.120350,8.964783,1.369565,-19.565217,0.000000
0.020000,8.299958,6.600000,6.300037,8.984348,0.978261,-19.565217,0.000000
0.020000,8.479880,6.600000,6.479958,8.996087,0.586957,-19.565217,0.000000
0.020000,8.659880,6.600000,6.659958,9.000000,0.195652,-19.565217,0.000000
0.020000,8.839880,6.600000,6.839958,9.000000,0.000000,-9.782609,0.000000
0.020000,9.019880,6.600000,7.019958,9.000000,0.000000,0.000000,0.000000
0.020000,9.199880,6.600000,7.199958,9.000000,0.000000,0.000000,0.000000
0.020000,9.379880,6.600000,7.379958,9.000000,0.000000,0.000000,0.000000
0.020000,9.559880,6.600000,7.559958,9.000000,-0.000000,-0.000000,0.000000
0.020000,9.739880,6.600000,7.739958,9.000000,0.000000,0.000000,0.000000
0.020000,9.919880,6.600000,7.919958,9.000000,0.000000,0.000000,0.000000
0.020000,10.099880,6.600000,8.099958,9.000000,0.000000,0.000000,0.000000
0.020000,10.279880,6.600000,8.279958,9.000000,-0.000000,-0.000000,0.000000
0.020000,10.459880,6.600000,8.459958,9.000000,0.000000,0.000000,0.000000
0.020000,10.639880,6.600000,8.639958,9.000000,0.000000,0.000000,0.000000
0.020000,10.819880,6.600000,8.819958,9.000000,0.000000,0.000000,0.000000
0.020000,10.999880,6.600000,8.999958,9.000000,0.000000,0.000000,0.000000
0.020000,11.179880,6.600000,9.179958,9.000000,-0.000000,-0.000000,0.000000
0.020000,11.359880,6.600000,9.359958,9.000000,0.000000,0.000000,0.000000
0.020000,11.539880,6.600000,9.539958,9.000000,0.000000,0.000000,0.000000
0.020000,11.719880,6.600000,9.719958,9.000000,-0.000000,-0.000000,0.000000
0.020000,11.899880,6.600000,9.899958,9.000000,0.000000,0.000000,0.000000
0.020000,12.079880,6.600000,10.079958,9.000000,0.000000,0.000000,0.000000
0.020000,12.259880,6.600000,10.259958,9.000000,-0.000000,-0.000000,0.000000
0.020000,12.439880,6.600000,10.439958,9.000000,0.000000,0.000000,0.000000
0.020000,12.619880,6.600000,10.619958,9.000000,0.000000,0.000000,0.000000
0.020000,12.799880,6.600000,10.799958,9.000000,0.000000,0.000000,0.000000
0.020000,12.979880,6.600000,10.979958,9.000000,0.000000,0.000000,0.000000
0.020000,13.159880,6.600000,11.159958,9.000000,-0.000000,-0.000000,0.000000
0.020000,13.339880,6.600000,11.339958,9.000000,-0.000000,0.000000,0.000000
0.020000,13.519880,6.600000,11.519958,9.000000,0.000000,0.000000,0.000000
0.020000,13.699880,6.600000,11.699958,9.000000,-0.000000,-0.000000,0.000000
0.020000,13.879880,6.600000,11.879958,9.000000,0.000000,0.000000,0.000000
0.020000,14.052225,6.600123,12.052304,8.617271,-19.136443,-956.822158,0.004721
0.020000,14.208644,6.602002,12.208733,7.821485,-39.789304,-1032.643059,0.019452
0.020000,14.363710,6.606212,12.363857,7.756160,-3.266264,1826.152008,0.034999
0.020000,14.517287,6.612838,12.517577,7.686021,-3.506936,-12.033605,0.051422
0.020000,14.669227,6.621967,12.669791,7.610691,-3.766481,-12.977224,0.068788
0.020000,14.819366,6.633682,12.820386,7.529780,-4.045574,-13.954681,0.087164
0.020000,14.967528,6.648067,12.969244,7.442889,-4.344549,-14.948742,0.106626
0.020000,15.113518,6.665199,13.116237,7.349624,-4.663224,-15.933731,0.127255
0.020000,15.257131,6.685153,13.261229,7.249611,-5.000686,-16.873119,0.149133
0.020000,15.398143,6.707996,13.404079,7.142510,-5.355018,-17.716578,0.172349
0.020000,15.536318,6.733784,13.544640,7.028051,-5.722947,-18.396459,0.196996
0.020000,15.671407,6.762565,13.682761,6.906063,-6.099429,-18.824078,0.223168
0.020000,15.803153,6.794370,13.818292,6.776520,-6.477156,-18.886393,0.250959
0.020000,15.931292,6.829215,13.951084,6.639599,-6.846021,-18.443220,0.280461
0.020000,16.055561,6.867098,14.080999,6.495748,-7.192561,-17.327025,0.311761
0.020000,16.175705,6.907999,14.207914,6.345758,-7.499482,-15.346024,0.344935
0.020000,16.291486,6.951877,14.331731,6.190851,-7.745357,-12.293759,0.380045
0.020000,16.402695,6.998678,14.452386,6.032757,-7.904694,-7.966829,0.417132
0.020000,16.509160,7.048334,14.569862,5.873786,-7.948569,-2.193748,0.456205
0.020000,16.610762,7.100774,14.684199,5.716865,-7.846073,5.124781,0.497239
0.020000,16.707445,7.155933,14.795510,5.565529,-7.566758,13.965721,0.540164
0.020000,16.799221,7.213764,14.903987,5.423847,-7.084133,24.131259,0.584861
0.020000,16.886176,7.274253,15.009912,5.296247,-6.380014,35.205951,0.631152
0.020000,16.968464,7.337434,15.113657,5.187263,-5.449175,46.541984,0.678805
0.020000,17.046296,7.403396,15.215681,5.101196,-4.303371,57.290164,0.727534
0.020000,17.119925,7.472290,15.316515,5.041723,-2.973615,66.487814,0.777006
0.020000,17.189620,7.544324,15.416746,5.011530,-1.509646,73.198465,0.826855
0.020000,17.255640,7.619751,15.516986,5.012008,0.023898,76.677165,0.876698
0.020000,17.318217,7.698854,15.617848,5.043094,1.554269,76.518595,0.926153
0.020000,17.377534,7.781914,15.719913,5.103276,3.009131,72.743067,0.974856
0.020000,17.433716,7.869190,15.823709,5.189776,4.324970,65.791954,1.022478
0.020000,17.486831,7.960895,15.929686,5.298849,5.453657,56.434356,1.068736
0.020000,17.536896,8.057180,16.038209,5.426168,6.365961,45.615180,1.113403
0.020000,17.583888,8.158122,16.149553,5.567204,7.051780,34.290969,1.156308
