0.000118, 0.011765, 20
0.000456, 0.016912, 20
0.001515, 0.052941, 20
0.003397, 0.094118, 20
0.006338, 0.147059, 20
0.010574, 0.211765, 20
0.016338, 0.288235, 20
0.023868, 0.376471, 20
0.033397, 0.476471, 20
0.045162, 0.588235, 20
0.059397, 0.711765, 20
0.076338, 0.847059, 20
0.096221, 0.994118, 20
0.119279, 1.152941, 20
0.145750, 1.323529, 20
0.175868, 1.505882, 20
0.209868, 1.700000, 20
0.247985, 1.905882, 20
0.290456, 2.123529, 20
0.337515, 2.352941, 20
0.389397, 2.594118, 20
0.446338, 2.847059, 20
0.508574, 3.111765, 20
0.576338, 3.388235, 20
0.649868, 3.676471, 20
0.729279, 3.970588, 20
0.814574, 4.264706, 20
0.905750, 4.558824, 20
1.002809, 4.852941, 20
1.105750, 5.147059, 20
1.214574, 5.441176, 20
1.329279, 5.735294, 20
1.449868, 6.029412, 20
1.576338, 6.323529, 20
1.708574, 6.611765, 20
1.846338, 6.888235, 20
1.989397, 7.152941, 20
2.137515, 7.405882, 20
2.290456, 7.647059, 20
2.447985, 7.876471, 20
2.609868, 8.094118, 20
2.775868, 8.300000, 20
2.945750, 8.494118, 20
3.119279, 8.676471, 20
3.296221, 8.847059, 20
3.476338, 9.005882, 20
3.659397, 9.152941, 20
3.845162, 9.288235, 20
4.033397, 9.411765, 20
4.223868, 9.523529, 20
4.416338, 9.623529, 20
4.610574, 9.711765, 20
4.806338, 9.788235, 20
5.003397, 9.852941, 20
5.201515, 9.905882, 20
5.400456, 9.947059, 20
5.599985, 9.976471, 20
5.799868, 9.994118, 20
5.999868, 10.000000, 20
6.199868, 10.000000, 20
6.399868, 10.000000, 20
6.599868, 10.000000, 20
6.799868, 10.000000, 20
6.999868, 10.000000, 20
7.199868, 10.000000, 20
7.399868, 10.000000, 20
7.599868, 10.000000, 20
7.799868, 10.000000, 20
7.999868, 10.000000, 20
8.199868, 10.000000, 20
8.399868, 10.000000, 20
8.599868, 10.000000, 20
8.799868, 10.000000, 20
8.999868, 10.000000, 20
9.199868, 10.000000, 20
9.399868, 10.000000, 20
9.599868, 10.000000, 20
9.799868, 10.000000, 20
9.999868, 10.000000, 20
10.199868, 10.000000, 20
10.399868, 10.000000, 20
10.599868, 10.000000, 20
10.799868, 10.000000, 20
10.999868, 10.000000, 20
11.199868, 10.000000, 20
11.399868, 10.000000, 20
11.599868, 10.000000, 20
11.799868, 10.000000, 20
11.999868, 10.000000, 20
12.199868, 10.000000, 20
12.399868, 10.000000, 20
12.599868, 10.000000, 20
12.799868, 10.000000, 20
12.999868, 10.000000, 20
13.199868, 10.000000, 20
13.399868, 10.000000, 20
13.599868, 10.000000, 20
13.799868, 10.000000, 20
13.999868, 10.000000, 20
14.199868, 10.000000, 20
14.399868, 10.000000, 20
14.599868, 10.000000, 20
14.799868, 10.000000, 20
14.999868, 10.000000, 20
15.199868, 10.000000, 20
15.399868, 10.000000, 20
15.599868, 10.000000, 20
15.799868, 10.000000, 20
15.999868, 10.000000, 20
16.199868, 10.000000, 20
16.399868, 10.000000, 20
16.599868, 10.000000, 20
16.799868, 10.000000, 20
16.999868, 10.000000, 20
17.199868, 10.000000, 20
17.399868, 10.000000, 20
17.599868, 10.000000, 20
17.799868, 10.000000, 20
17.999868, 10.000000, 20
18.199868, 10.000000, 20
18.399868, 10.000000, 20
18.599868, 10.000000, 20
18.799868, 10.000000, 20
18.999868, 10.000000, 20
19.199868, 10.000000, 20
19.399750, 9.994125, 20
19.599280, 9.976493, 20
19.798222, 9.947096, 20
19.996341, 9.905934, 20
20.193401, 9.853007, 20
20.389167, 9.788316, 20
20.583404, 9.711860, 20
20.775877, 9.623640, 20
20.966350, 9.523654, 20
21.154588, 9.411904, 20
21.340356, 9.288390, 20
21.523418, 9.153110, 20
21.703540, 9.006066, 20
21.880485, 8.847257, 20
22.054018, 8.676684, 20
22.223905, 8.494346, 20
22.389910, 8.300243, 20
22.551798, 8.094375, 20
22.709333, 7.876743, 20
22.862279, 7.647346, 20
23.010403, 7.406184, 20
23.153468, 7.153257, 20
23.291240, 6.888566, 20
23.423482, 6.612110, 20
23.549960, 6.323890, 20
23.670555, 6.029779, 20
23.785268, 5.735662, 20
23.894099, 5.441544, 20
23.997048, 5.147426, 20
24.094114, 4.853309, 20
24.185298, 4.559191, 20
24.270599, 4.265074, 20
24.350018, 3.970956, 20
24.423555, 3.676838, 20
24.491327, 3.388596, 20
24.553569, 3.112110, 20
24.610517, 2.847390, 20
24.662406, 2.594434, 20
24.709471, 2.353243, 20
24.751947, 2.123816, 20
24.790070, 1.906154, 20
24.824075, 1.700257, 20
24.854198, 1.506125, 20
24.880673, 1.323757, 20
24.903736, 1.153154, 20
24.923622, 0.994316, 20
24.940567, 0.847243, 20
24.954806, 0.711934, 20
24.966574, 0.588390, 20
24.976106, 0.476610, 20
24.983638, 0.376596, 20
24.989405, 0.288346, 20
24.993642, 0.211860, 20
24.996585, 0.147140, 20
24.998468, 0.094184, 20
24.999528, 0.052993, 20
24.999999, 0.023566, 20
25.000117, 0.005904, 20
25.000118, 0.000007, 20
25.000118, 0.000000, 20
