dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,9.999750,2.920000,9.999868,10.000000,0.000000,0.000000,0.000000
0.020000,10.199750,2.920000,10.199868,10.000000,0.000000,-0.000000,0.000000
0.020000,10.399750,2.920000,10.399868,10.000000,-0.000000,-0.000000,0.000000
0.020000,10.599750,2.920000,10.599868,10.000000,0.000000,0.000000,0.000000
0.020000,10.799750,2.920000,10.799868,10.000000,0.000000,0.000000,0.000000
0.020000,10.999750,2.920000,10.999868,10.000000,0.000000,0.000000,0.000000
0.020000,11.199750,2.920000,11.199868,10.000000,0.000000,-0.000000,0.000000
0.020000,11.399750,2.920000,11.399868,10.000000,-0.000000,-0.000000,0.000000
0.020000,11.599750,2.920000,11.599868,10.000000,0.000000,0.000000,0.000000
0.020000,11.799750,2.920000,11.799868,10.000000,0.000000,0.000000,0.000000
0.020000,11.999750,2.920000,11.999868,10.000000,-0.000000,-0.000000,0.000000
0.020000,12.199750,2.920000,12.199868,10.000000,0.000000,0.000000,0.000000
0.020000,12.399750,2.920000,12.399868,10.000000,0.000000,0.000000,0.000000
0.020000,12.599750,2.920000,12.599868,10.000000,0.000000,0.000000,0.000000
0.020000,12.799750,2.920000,12.799868,10.000000,0.000000,0.000000,0.000000
0.020000,12.999750,2.920000,12.999868,10.000000,-0.000000,-0.000000,0.000000
0.020000,13.199750,2.920000,13.199868,10.000000,0.000000,0.000000,0.000000
0.020000,13.399750,2.920000,13.399868,10.000000,0.000000,-0.000000,0.000000
0.020000,13.599750,2.920000,13.599868,10.000000,-0.000000,-0.000000,0.000000
0.020000,13.799750,2.920000,13.799868,10.000000,0.000000,0.000000,0.000000
0.020000,13.999750,2.920000,13.999868,10.000000,0.000000,0.000000,0.000000
0.020000,14.199750,2.920000,14.199868,10.000000,-0.000000,-0.000000,0.000000
0.020000,14.399750,2.920000,14.399868,10.000000,0.000000,0.000000,0.000000
0.020000,14.599750,2.920000,14.599868,10.000000,0.000000,0.000000,0.000000
0.020000,14.799750,2.920000,14.799868,10.000000,0.000000,-0.000000,0.000000
0.020000,14.999750,2.920000,14.999868,10.000000,-0.000000,-0.000000,0.000000
0.020000,15.199750,2.920000,15.199868,10.000000,0.000000,0.000000,0.000000
0.020000,15.399750,2.920000,15.399868,10.000000,0.000000,-0.000000,0.000000
0.020000,15.599750,2.920000,15.599868,10.000000,-0.000000,-0.000000,0.000000
0.020000,15.799750,2.920000,15.799868,10.000000,0.000000,0.000000,0.000000
0.020000,15.999750,2.920000,15.999868,10.000000,0.000000,-0.000000,0.000000
0.020000,16.199750,2.920000,16.199868,10.000000,-0.000000,-0.000000,0.000000
0.020000,16.399750,2.920000,16.399868,10.000000,0.000000,0.000000,0.000000
0.020000,16.599750,2.920000,16.599868,10.000000,-0.000000,-0.000000,0.000000
0.020000,16.799750,2.920000,16.799868,10.000000,0.000000,0.000000,0.000000
0.020000,16.999750,2.920000,16.999868,10.000000,0.000000,0.000000,0.000000
0.020000,17.199750,2.920000,17.199868,10.000000,0.000000,0.000000,0.000000
0.020000,17.399750,2.920000,17.399868,10.000000,0.000000,0.000000,0.000000
0.020000,17.599750,2.920000,17.599868,10.000000,0.000000,0.000000,0.000000
0.020000,17.799750,2.920000,17.799868,10.000000,0.000000,0.000000,0.000000
0.020000,17.999750,2.920000,17.999868,10.000000,-0.000000,-0.000000,0.000000
0.020000,18.199750,2.920000,18.199868,10.000000,0.000000,0.000000,0.000000
0.020000,18.399750,2.920000,18.399868,10.000000,0.000000,0.000000,0.000000
0.020000,18.599750,2.920000,18.599868,10.000000,0.000000,0.000000,0.000000
0.020000,18.799750,2.920000,18.799868,10.000000,0.000000,0.000000,0.000000
0.020000,18.999750,2.920000,18.999868,10.000000,-0.000000,-0.000000,0.000000
0.020000,19.199750,2.920000,19.199868,10.000000,0.000000,0.000000,0.000000
0.020000,19.399633,2.920000,19.399750,9.994125,-0.293750,-14.687500,0.000000
0.020000,19.599162,2.920000,19.599280,9.976493,-0.881618,-29.393382,0.000000
0.020000,19.798104,2.920000,19.798222,9.947096,-1.469853,-29.411765,0.000000
0.020000,19.996223,2.920000,19.996341,9.905934,-2.058088,-29.411765,0.000000
