dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,11.359885,2.400000,9.360000,9.000000,0.000000,0.000000,0.000000
0.020000,11.539885,2.400000,9.540000,9.000000,-0.000000,-0.000000,0.000000
0.020000,11.719885,2.400000,9.720000,9.000000,0.000000,0.000000,0.000000
0.020000,11.899885,2.400000,9.900000,9.000000,-0.000000,-0.000000,0.000000
0.020000,12.079885,2.400000,10.080000,9.000000,0.000000,0.000000,0.000000
0.020000,12.259885,2.400000,10.260000,9.000000,-0.000000,-0.000000,0.000000
0.020000,12.439885,2.400000,10.440000,9.000000,0.000000,0.000000,0.000000
0.020000,12.619885,2.400000,10.620000,9.000000,-0.000000,-0.000000,0.000000
0.020000,12.799885,2.400000,10.800000,9.000000,0.000000,0.000000,0.000000
0.020000,12.979885,2.400000,10.980000,9.000000,0.000000,0.000000,0.000000
0.020000,13.159885,2.400000,11.160000,9.000000,0.000000,0.000000,0.000000
0.020000,13.339885,2.400000,11.340000,9.000000,0.000000,0.000000,0.000000
0.020000,13.522407,2.400018,11.522522,9.126092,6.304624,315.231179,0.001651
0.020000,13.727070,2.401924,11.727193,10.233578,55.374269,2453.482272,0.017072
0.020000,13.932831,2.407088,11.933019,10.291300,2.886108,-2624.408031,0.033215
0.020000,14.139703,2.415701,12.140071,10.352576,3.063812,8.885191,0.050124
0.020000,14.347693,2.427971,12.348423,10.417600,3.251198,9.369276,0.067845
0.020000,14.556802,2.444119,12.558154,10.486558,3.447898,9.834992,0.086429
0.020000,14.767020,2.464386,12.769347,10.559622,3.653211,10.265671,0.105926
0.020000,14.978327,2.489027,12.982085,10.636942,3.866001,10.639522,0.126391
0.020000,15.190689,2.518317,13.196458,10.718634,4.084587,10.929299,0.147876
0.020000,15.404056,2.552549,13.412553,10.804766,4.306608,11.101034,0.170439
0.020000,15.618355,2.592034,13.630460,10.895344,4.528873,11.113257,0.194134
0.020000,15.833492,2.637100,13.850266,10.990288,4.747210,10.916835,0.219016
0.020000,16.049338,2.688092,14.072054,11.089414,4.956295,10.454235,0.245137
0.020000,16.265735,2.745370,14.295902,11.192404,5.149508,9.660652,0.272547
0.020000,16.482478,2.809301,14.521878,11.298780,5.318823,8.465765,0.301286
0.020000,16.699321,2.880258,14.750036,11.407876,5.454762,6.796961,0.331390
0.020000,16.915963,2.958614,14.980412,11.518805,5.546458,4.584783,0.362881
0.020000,17.132044,3.044728,15.213020,11.630442,5.581873,1.770761,0.395768
0.020000,17.347145,3.138939,15.447849,11.741407,5.548223,-1.682505,0.430043
0.020000,17.560781,3.241551,15.684850,11.850060,5.432640,-5.779151,0.465677
0.020000,17.772403,3.352820,15.923940,11.954522,5.223108,-10.476585,0.502617
0.020000,17.981399,3.472935,16.164995,12.052714,4.909629,-15.673964,0.540785
0.020000,18.187107,3.602008,16.407843,12.142426,4.485569,-21.202978,0.580075
0.020000,18.388820,3.740054,16.652271,12.221406,3.949019,-26.827513,0.620353
0.020000,18.585809,3.886984,16.898021,12.287486,3.303975,-32.252205,0.661457
0.020000,18.777337,4.042594,17.144795,12.338708,2.561101,-37.143693,0.703202
0.020000,18.962687,4.206565,17.392264,12.373464,1.737837,-41.163184,0.745382
0.020000,19.141184,4.378465,17.640077,12.390619,0.857708,-44.006458,0.787776
0.020000,19.312220,4.557763,17.887869,12.389595,-0.051187,-45.444790,0.830158
0.020000,19.475273,4.743840,18.135277,12.370428,-0.958353,-45.358293,0.872300
0.020000,19.629924,4.936016,18.381952,12.333759,-1.833439,-43.754271,0.913983
0.020000,19.775866,5.133571,18.627568,12.280784,-2.648759,-40.766024,0.955003
0.020000,19.912909,5.335768,18.871831,12.213156,-3.381412,-36.632628,0.995178
0.020000,20.040975,5.541879,19.114488,12.132862,-4.014697,-31.664281,1.034348
0.020000,20.160091,5.751202,19.355330,12.042087,-4.538719,-26.201069,1.072384
0.020000,20.270378,5.963078,19.594192,11.943083,-4.950188,-20.573473,1.109181
0.020000,20.372035,6.176905,19.830953,11.838051,-5.251610,-15.071083,1.144664
0.020000,20.465323,6.392139,20.065534,11.729050,-5.450064,-9.922714,1.178784
0.020000,20.550550,6.608303,20.297892,11.617933,-5.555839,-5.288742,1.211515
0.020000,20.628058,6.824984,20.528019,11.506311,-5.581100,-1.263060,1.242850
0.020000,20.698209,7.041829,20.755929,11.395536,-5.538749,2.117548,1.272799
0.020000,20.761375,7.258546,20.981664,11.286706,-5.441513,4.861817,1.301388
0.020000,20.817930,7.474889,21.205277,11.180680,-5.301316,7.009871,1.328651
0.020000,20.868241,7.690664,21.426839,11.078102,-5.128877,8.621929,1.354631
0.020000,20.912664,7.905712,21.646428,10.979432,-4.933511,9.768300,1.379377
0.020000,20.951544,8.119911,21.864127,10.884970,-4.723085,10.521278,1.402942
0.020000,20.985207,8.333169,22.080025,10.794889,-4.504066,10.950988,1.425381
0.020000,21.013961,8.545415,22.294210,10.709256,-4.281640,11.121291,1.446750
0.020000,21.038099,8.756601,22.506771,10.628059,-4.059862,11.088895,1.467103
0.020000,21.057891,8.966695,22.717796,10.551222,-3.841822,10.901979,1.486495
0.020000,21.073594,9.175679,22.927368,10.478626,-3.629797,10.601247,1.504980
0.020000,21.085443,9.383544,23.135571,10.410118,-3.425402,10.219770,1.522608
0.020000,21.093659,9.590291,23.342481,10.345524,-3.229718,9.784199,1.539428
0.020000,21.098448,9.795928,23.548174,10.284656,-3.043405,9.315651,1.555488
0.020000,21.100000,10.000314,23.752565,10.219563,-3.254632,-10.561373,1.570796
0.020000,21.100000,10.180314,23.932565,9.000000,-60.978164,-2886.176560,1.570796
0.020000,21.100000,10.360314,24.112565,9.000000,-0.000000,3048.908183,1.570796
0.020000,21.100000,10.540314,24.292565,9.000000,-0.000000,-0.000000,1.570796
0.020000,21.100000,10.720314,24.472565,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,10.900314,24.652565,9.000000,0.000000,-0.000000,1.570796
0.020000,21.100000,11.080314,24.832565,9.000000,0.000000,-0.000000,1.570796
0.020000,21.100000,11.260314,25.012565,9.000000,-0.000000,-0.000000,1.570796
0.020000,21.100000,11.440314,25.192565,9.000000,-0.000000,-0.000000,1.570796
0.020000,21.100000,11.620314,25.372565,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,11.800314,25.552565,9.000000,0.000000,-0.000000,1.570796
0.020000,21.100000,11.980314,25.732565,9.000000,-0.000000,-0.000000,1.570796
0.020000,21.100000,12.160314,25.912565,9.000000,0.000000,0.000000,1.570796
0.020000,21.100000,12.340314,26.092565,9.000000,-0.000000,-0.000000,1.570796
