14.980412, 11.518805, 20
15.213020, 11.630442, 20
15.447849, 11.741407, 20
15.684850, 11.850060, 20
15.923940, 11.954522, 20
16.164995, 12.052714, 20
16.407843, 12.142426, 20
16.652271, 12.221406, 20
16.898021, 12.287486, 20
17.144795, 12.338708, 20
17.392264, 12.373464, 20
17.640077, 12.390619, 20
17.887869, 12.389595, 20
18.135277, 12.370428, 20
18.381952, 12.333759, 20
18.627568, 12.280784, 20
18.871831, 12.213156, 20
19.114488, 12.132862, 20
19.355330, 12.042087, 20
19.594192, 11.943083, 20
19.830953, 11.838051, 20
20.065534, 11.729050, 20
20.297892, 11.617933, 20
20.528019, 11.506311, 20
20.755929, 11.395536, 20
20.981664, 11.286706, 20
21.205277, 11.180680, 20
21.426839, 11.078102, 20
21.646428, 10.979432, 20
21.864127, 10.884970, 20
22.080025, 10.794889, 20
22.294210, 10.709256, 20
22.506771, 10.628059, 20
22.717796, 10.551222, 20
22.927368, 10.478626, 20
23.135571, 10.410118, 20
23.342481, 10.345524, 20
23.548174, 10.284656, 20
23.752565, 10.219563, 20
23.932565, 9.000000, 20
24.112565, 9.000000, 20
24.292565, 9.000000, 20
24.472565, 9.000000, 20
24.652565, 9.000000, 20
24.832565, 9.000000, 20
25.012565, 9.000000, 20
25.192565, 9.000000, 20
25.372565, 9.000000, 20
25.552565, 9.000000, 20
25.732565, 9.000000, 20
25.912565, 9.000000, 20
26.092565, 9.000000, 20
26.272565, 9.000000, 20
26.452565, 9.000000, 20
26.632565, 9.000000, 20
26.812565, 9.000000, 20
26.992565, 9.000000, 20
27.172565, 9.000000, 20
27.352565, 9.000000, 20
27.532565, 9.000000, 20
27.712565, 9.000000, 20
27.892565, 9.000000, 20
28.072565, 9.000000, 20
28.252565, 9.000000, 20
28.432565, 9.000000, 20
28.612565, 9.000000, 20
28.792565, 9.000000, 20
28.972405, 8.991969, 20
29.151563, 8.957906, 20
29.329320, 8.887843, 20
29.504955, 8.781781, 20
29.677750, 8.639718, 20
29.847144, 8.469686, 20
30.012937, 8.289686, 20
30.175131, 8.109686, 20
30.333725, 7.929686, 20
30.488718, 7.749686, 20
30.640112, 7.569686, 20
30.787906, 7.389686, 20
30.932100, 7.209686, 20
31.072693, 7.029686, 20
31.209687, 6.849686, 20
31.343081, 6.669686, 20
31.472875, 6.489686, 20
31.599068, 6.309686, 20
31.721662, 6.129686, 20
31.840656, 5.949686, 20
31.956049, 5.769686, 20
32.067843, 5.589686, 20
32.176037, 5.409686, 20
32.280631, 5.229686, 20
32.381624, 5.049686, 20
32.479018, 4.869686, 20
32.572812, 4.689686, 20
32.663006, 4.509686, 20
32.749599, 4.329686, 20
32.832593, 4.149686, 20
32.911987, 3.969686, 20
32.987780, 3.789686, 20
33.059974, 3.609686, 20
33.128568, 3.429686, 20
33.193562, 3.249686, 20
33.254955, 3.069686, 20
33.312749, 2.889686, 20
33.366943, 2.709686, 20
33.417537, 2.529686, 20
33.464530, 2.349686, 20
33.507924, 2.169686, 20
33.547718, 1.989686, 20
33.583911, 1.809686, 20
33.616505, 1.629686, 20
33.645499, 1.449686, 20
33.670893, 1.269686, 20
33.692686, 1.089686, 20
33.710880, 0.909686, 20
33.725474, 0.729686, 20
33.736468, 0.549686, 20
33.744022, 0.377718, 20
33.748658, 0.231781, 20
33.751094, 0.121843, 20
33.752053, 0.047906, 20
33.752252, 0.009969, 20
33.752252, 0.000000, 20
