dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.013034,6.047572,14.071749,6.257712,-5.551718,1.676286,0.430043
0.020000,16.123893,6.100809,14.194729,6.148988,-5.436204,5.775736,0.465677
0.020000,16.230898,6.157060,14.315618,6.044455,-5.226664,10.476969,0.502617
0.020000,16.334011,6.216311,14.434542,5.946193,-4.913089,15.678741,0.540785
0.020000,16.433230,6.278557,14.551670,5.856416,-4.488830,21.212972,0.580075
0.020000,16.528589,6.343809,14.667218,5.777377,-3.951968,26.843107,0.620353
0.020000,16.620153,6.412098,14.781443,5.711247,-3.306499,32.273464,0.661457
0.020000,16.708013,6.483476,14.894642,5.659985,-2.563093,37.170294,0.703202
0.020000,16.792279,6.558018,15.007147,5.625201,-1.739206,41.194310,0.745382
0.020000,16.873068,6.635820,15.119307,5.608033,-0.858389,44.040861,0.787776
0.020000,16.950499,6.716993,15.231488,5.609058,0.051228,45.480870,0.830158
0.020000,17.024682,6.801655,15.344053,5.628240,0.959114,45.394278,0.872300
0.020000,17.095710,6.889925,15.457352,5.664938,1.834881,43.788374,0.913983
0.020000,17.163656,6.981911,15.571711,5.717954,2.650815,40.796699,0.955003
0.020000,17.228570,7.077700,15.687424,5.785634,3.383989,36.658672,0.995178
0.020000,17.290480,7.177355,15.804743,5.865988,4.017687,31.684914,1.034348
0.020000,17.349395,7.280904,15.923880,5.956828,4.542007,26.215999,1.072384
0.020000,17.405310,7.388343,16.044998,6.055901,4.953664,20.582864,1.109181
0.020000,17.458207,7.499631,16.168218,6.161004,5.255172,15.075366,1.144664
0.020000,17.508068,7.614694,16.293620,6.270077,5.453623,9.922589,1.178784
0.020000,17.554871,7.733428,16.421245,6.381263,5.559323,5.284977,1.211515
0.020000,17.598599,7.855703,16.551104,6.492952,5.584455,1.256607,1.242850
0.020000,17.639244,7.981369,16.683180,6.603791,5.541933,-2.126118,1.272799
0.020000,17.676804,8.110262,16.817433,6.712681,5.444501,-4.871590,1.301388
0.020000,17.711288,8.242205,16.953809,6.818763,5.304093,-7.020386,1.328651
0.020000,17.742714,8.377019,17.092236,6.921392,5.131437,-8.632798,1.354631
0.020000,17.771112,8.514519,17.232639,7.020109,4.935858,-9.778938,1.379377
0.020000,17.796518,8.654525,17.374931,7.114613,4.725225,-10.531661,1.402942
0.020000,17.818980,8.796858,17.519026,7.204734,4.506009,-10.960800,1.425381
0.020000,17.838550,8.941347,17.664834,7.290402,4.283398,-11.130559,1.446750
0.020000,17.855287,9.087826,17.812266,7.371631,4.061451,-11.097363,1.467103
0.020000,17.869255,9.236140,17.961236,7.448496,3.843254,-10.909839,1.486495
0.020000,17.880522,9.386140,18.111658,7.521117,3.631086,-10.608373,1.504980
0.020000,17.889157,9.537687,18.263451,7.589649,3.426562,-10.226218,1.522608
0.020000,17.895234,9.690652,18.416537,7.654264,3.230761,-9.790051,1.539428
0.020000,17.898823,9.844913,18.570840,7.715151,3.044344,-9.320872,1.555488
0.020000,17.900000,10.000314,18.726245,7.770260,2.755491,-14.442621,1.570796
0.020000,17.900000,10.180314,18.906245,9.000000,61.486976,2936.574220,1.570796
0.020000,17.900000,10.360314,19.086245,9.000000,-0.000000,-3074.348781,1.570796
0.020000,17.900000,10.540314,19.266245,9.000000,-0.000000,-0.000000,1.570796
0.020000,17.900000,10.720314,19.446245,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,10.900314,19.626245,9.000000,0.000000,-0.000000,1.570796
0.020000,17.900000,11.080314,19.806245,9.000000,0.000000,-0.000000,1.570796
0.020000,17.900000,11.260314,19.986245,9.000000,-0.000000,-0.000000,1.570796
0.020000,17.900000,11.440314,20.166245,9.000000,-0.000000,-0.000000,1.570796
0.020000,17.900000,11.620314,20.346245,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,11.800314,20.526245,9.000000,0.000000,-0.000000,1.570796
0.020000,17.900000,11.980314,20.706245,9.000000,-0.000000,-0.000000,1.570796
0.020000,17.900000,12.160314,20.886245,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,12.340314,21.066245,9.000000,-0.000000,-0.000000,1.570796
0.020000,17.900000,12.520314,21.246245,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,12.700314,21.426245,9.000000,0.000000,-0.000000,1.570796
0.020000,17.900000,12.880314,21.606245,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,13.060314,21.786245,9.000000,-0.000000,-0.000000,1.570796
0.020000,17.900000,13.240314,21.966245,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,13.420314,22.146245,9.000000,0.000000,-0.000000,1.570796
0.020000,17.900000,13.600314,22.326245,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,13.780314,22.506245,9.000000,-0.000000,-0.000000,1.570796
0.020000,17.900000,13.960314,22.686245,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,14.140314,22.866245,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,14.320314,23.046245,9.000000,-0.000000,-0.000000,1.570796
0.020000,17.900000,14.500314,23.226245,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,14.680314,23.406245,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,14.860314,23.586245,9.000000,0.000000,-0.000000,1.570796
0.020000,17.900000,15.040314,23.766245,9.000000,0.000000,0.000000,1.570796
0.020000,17.900000,15.220153,23.946084,8.991969,-0.401568,-20.078390,1.570796
0.020000,17.900000,15.399311,24.125242,8.957906,-1.703136,-65.078390,1.570796
0.020000,17.900000,15.577068,24.302999,8.887843,-3.503136,-90.000000,1.570796
0.020000,17.900000,15.752704,24.478635,8.781781,-5.303136,-90.000000,1.570796
0.020000,17.900000,15.925498,24.651429,8.639718,-7.103136,-90.000000,1.570796
0.020000,17.900000,16.094892,24.820823,8.469686,-8.501568,-69.921610,1.570796
0.020000,17.900000,16.260685,24.986617,8.289686,-9.000000,-24.921610,1.570796
0.020000,17.900000,16.422879,25.148810,8.109686,-9.000000,-0.000000,1.570796
0.020000,17.900000,16.581473,25.307404,7.929686,-9.000000,0.000000,1.570796
0.020000,17.900000,16.736467,25.462398,7.749686,-9.000000,0.000000,1.570796
0.020000,17.900000,16.887860,25.613792,7.569686,-9.000000,0.000000,1.570796
0.020000,17.900000,17.035654,25.761585,7.389686,-9.000000,0.000000,1.570796
0.020000,17.900000,17.179848,25.905779,7.209686,-9.000000,-0.000000,1.570796
0.020000,17.900000,17.320441,26.046373,7.029686,-9.000000,0.000000,1.570796
0.020000,17.900000,17.457435,26.183367,6.849686,-9.000000,0.000000,1.570796
0.020000,17.900000,17.590829,26.316760,6.669686,-9.000000,-0.000000,1.570796
0.020000,17.900000,17.720623,26.446554,6.489686,-9.000000,0.000000,1.570796
0.020000,17.900000,17.846816,26.572748,6.309686,-9.000000,0.000000,1.570796
0.020000,17.900000,17.969410,26.695341,6.129686,-9.000000,-0.000000,1.570796
0.020000,17.900000,18.088404,26.814335,5.949686,-9.000000,0.000000,1.570796
0.020000,17.900000,18.203798,26.929729,5.769686,-9.000000,0.000000,1.570796
0.020000,17.900000,18.315591,27.041523,5.589686,-9.000000,-0.000000,1.570796
0.020000,17.900000,18.423785,27.149716,5.409686,-9.000000,0.000000,1.570796
0.020000,17.900000,18.528379,27.254310,5.229686,-9.000000,-0.000000,1.570796
0.020000,17.900000,18.629372,27.355304,5.049686,-9.000000,-0.000000,1.570796
0.020000,17.900000,18.726766,27.452698,4.869686,-9.000000,0.000000,1.570796
0.020000,17.900000,18.820560,27.546491,4.689686,-9.000000,-0.000000,1.570796
0.020000,17.900000,18.910754,27.636685,4.509686,-9.000000,0.000000,1.570796
0.020000,17.900000,18.997347,27.723279,4.329686,-9.000000,-0.000000,1.570796
0.020000,17.900000,19.080341,27.806272,4.149686,-9.000000,0.000000,1.570796
0.020000,17.900000,19.159735,27.885666,3.969686,-9.000000,-0.000000,1.570796
0.020000,17.900000,19.235529,27.961460,3.789686,-9.000000,0.000000,1.570796
0.020000,17.900000,19.307722,28.033654,3.609686,-9.000000,-0.000000,1.570796
0.020000,17.900000,19.376316,28.102247,3.429686,-9.000000,0.000000,1.570796
0.020000,17.900000,19.441310,28.167241,3.249686,-9.000000,-0.000000,1.570796
0.020000,17.900000,19.502703,28.228635,3.069686,-9.000000,0.000000,1.570796
0.020000,17.900000,19.560497,28.286429,2.889686,-9.000000,0.000000,1.570796
0.020000,17.900000,19.614691,28.340622,2.709686,-9.000000,-0.000000,1.570796
0.020000,17.900000,19.665285,28.391216,2.529686,-9.000000,0.000000,1.570796
0.020000,17.900000,19.712278,28.438210,2.349686,-9.000000,0.000000,1.570796
0.020000,17.900000,19.755672,28.481603,2.169686,-9.000000,-0.000000,1.570796
0.020000,17.900000,19.795466,28.521397,1.989686,-9.000000,0.000000,1.570796
0.020000,17.900000,19.831660,28.557591,1.809686,-9.000000,-0.000000,1.570796
0.020000,17.900000,19.864253,28.590185,1.629686,-9.000000,0.000000,1.570796
0.020000,17.900000,19.893247,28.619178,1.449686,-9.000000,0.000000,1.570796
0.020000,17.900000,19.918641,28.644572,1.269686,-9.000000,0.000000,1.570796
0.020000,17.900000,19.940434,28.666366,1.089686,-9.000000,0.000000,1.570796
0.020000,17.900000,19.958628,28.684560,0.909686,-9.000000,-0.000000,1.570796
0.020000,17.900000,19.973222,28.699153,0.729686,-9.000000,0.000000,1.570796
0.020000,17.900000,19.984216,28.710147,0.549686,-9.000000,0.000000,1.570796
0.020000,17.900000,19.991770,28.717701,0.377718,-8.598432,20.078390,1.570796
0.020000,17.900000,19.996406,28.722337,0.231781,-7.296864,65.078390,1.570796
0.020000,17.900000,19.998843,28.724774,0.121843,-5.496864,90.000000,1.570796
0.020000,17.900000,19.999801,28.725732,0.047906,-3.696864,90.000000,1.570796
0.020000,17.900000,20.000000,28.725931,0.009969,-1.896864,90.000000,1.570796
0.020000,17.900000,20.000000,28.725931,0.000000,-0.498432,69.921610,1.570796
